year,time_period,time_identifier,geographic_level,country_code,country,data_version,subject_name,characteristic_value,perc_astar_grade_achieved,perc_a_grade_achieved,perc_b_grade_achieved,perc_c_grade_achieved,perc_d_grade_achieved,perc_e_grade_achieved,other,perc_astar_a_grade_achieved,perc_astar_b_grade_achieved,perc_astar_c_grade_achieved,perc_astar_d_grade_achieved,perc_astar_e_grade_achieved,entry_count
1997,199697,Academic year,National,E92000001,England,Final,Design & technology,Female,NA,13,17.3,28,21.3,12.1,8.3,13,30,58,80,92,2346
1997,199697,Academic year,National,E92000001,England,Final,Design & technology,Male,NA,12.4,14.5,23.2,23,15.4,11.4,12,27,50,73,88,7147
1997,199697,Academic year,National,E92000001,England,Final,Computer science,All students,NA,9.5,12.4,17.4,19.8,17.3,23.6,10,22,39,59,76,10118
1997,199697,Academic year,National,E92000001,England,Final,Computer science,Female,NA,6.1,11.9,15.9,21.3,19.4,25.5,6,18,34,55,75,1543
1997,199697,Academic year,National,E92000001,England,Final,Computer science,Male,NA,10.1,12.5,17.7,19.5,16.9,23.2,10,23,40,60,77,8575
1997,199697,Academic year,National,E92000001,England,Final,Chemistry,All students,NA,21.4,21.2,18.4,14.8,11.9,12.4,21,43,61,76,88,36429
1997,199697,Academic year,National,E92000001,England,Final,Chemistry,Female,NA,21.6,21.7,19,14.8,11.7,11.2,22,43,62,77,89,16148
1997,199697,Academic year,National,E92000001,England,Final,Chemistry,Male,NA,21.2,20.8,17.8,14.8,12.1,13.3,21,42,60,75,87,20281
1997,199697,Academic year,National,E92000001,England,Final,Business studies,All students,NA,7.5,19.7,23.7,21.2,14.2,13.6,8,27,51,72,86,27313
1997,199697,Academic year,National,E92000001,England,Final,Business studies,Female,NA,8.1,20.4,23.8,20.9,13.5,13.4,8,28,52,73,87,12461
1997,199697,Academic year,National,E92000001,England,Final,Business studies,Male,NA,7,19.1,23.7,21.5,14.8,13.8,7,26,50,71,86,14852
1997,199697,Academic year,National,E92000001,England,Final,Biology,All students,NA,14.7,19.6,19.3,17.9,14.7,13.8,15,34,54,72,86,47598
1997,199697,Academic year,National,E92000001,England,Final,Biology,Female,NA,15.5,20.3,19.6,17.5,14.2,12.9,16,36,55,73,87,28138
1997,199697,Academic year,National,E92000001,England,Final,Biology,Male,NA,13.7,18.7,18.8,18.4,15.5,15,14,32,51,70,85,19460
1997,199697,Academic year,National,E92000001,England,Final,Art & design,All students,NA,19.7,19.8,23.4,19.1,10.5,7.4,20,40,63,82,92,31742
1997,199697,Academic year,National,E92000001,England,Final,Art & design,Female,NA,21.1,21,24.1,18.3,9.5,6.1,21,42,66,85,94,19224
1997,199697,Academic year,National,E92000001,England,Final,Art & design,Male,NA,17.6,18,22.4,20.4,12,9.5,18,36,58,78,90,12518
1997,199697,Academic year,National,E92000001,England,Final,Accounting and finance,All students,NA,9.1,14.1,13.5,13.3,14.1,36,9,23,37,50,64,1923
1997,199697,Academic year,National,E92000001,England,Final,Accounting and finance,Female,NA,8.7,14.7,15.4,13.7,12.9,34.6,9,23,39,52,65,739
1997,199697,Academic year,National,E92000001,England,Final,Accounting and finance,Male,NA,9.4,13.7,12.2,13,14.9,36.8,9,23,35,48,63,1184
1998,199798,Academic year,National,E92000001,England,Final,Total subjects,All students,NA,17.1,18.9,20.9,18.4,13,11.7,17,36,57,75,88,681082
1998,199798,Academic year,National,E92000001,England,Final,Total subjects,Female,NA,17.1,19.6,21.4,18.5,12.6,10.8,17,37,58,77,89,361839
1998,199798,Academic year,National,E92000001,England,Final,Total subjects,Male,NA,17.2,18.1,20.3,18.3,13.4,12.6,17,35,56,74,87,319243
1998,199798,Academic year,National,E92000001,England,Final,Total Music,All students,NA,20,20,22.9,18.9,11,7.2,20,40,63,82,93,5996
1998,199798,Academic year,National,E92000001,England,Final,Total Music,Female,NA,20.4,19.8,23.8,18.6,11.3,6,20,40,64,83,94,3546
1998,199798,Academic year,National,E92000001,England,Final,Total Music,Male,NA,19.3,20.2,21.6,19.3,10.5,9,19,40,61,80,91,2450
1998,199798,Academic year,National,E92000001,England,Final,Total Modern  languages,All students,NA,25,21,19,16,11,8,25,46,65,81,92,36488
1998,199798,Academic year,National,E92000001,England,Final,Total Modern  languages,Female,NA,23,21,19,17,11,9,23,44,63,80,91,25077
1998,199798,Academic year,National,E92000001,England,Final,Total Modern  languages,Male,NA,27,22,20,15,10,7,27,49,69,84,93,11411
1998,199798,Academic year,National,E92000001,England,Final,Total Maths,All students,NA,26.8,19.2,17.1,14.5,11.2,11.2,27,46,63,78,89,56589
1998,199798,Academic year,National,E92000001,England,Final,Total Maths,Female,NA,27.1,21.2,17.9,14.1,10.1,9.6,27,48,66,80,90,20653
1998,199798,Academic year,National,E92000001,England,Final,Total Maths,Male,NA,26.5,18,16.7,14.7,11.8,12.2,26,44,61,76,88,35936
1998,199798,Academic year,National,E92000001,England,Final,Total English,All students,NA,15.2,19.5,23,21,13.4,7.9,15,35,58,79,92,80546
1998,199798,Academic year,National,E92000001,England,Final,Total English,Female,NA,15.1,19.5,23.1,21.3,13.4,7.6,15,35,58,79,92,56334
1998,199798,Academic year,National,E92000001,England,Final,Total English,Male,NA,15.3,19.3,22.7,20.3,13.6,8.8,15,35,57,78,91,24212
1998,199798,Academic year,National,E92000001,England,Final,Total Classical studies,All students,NA,27.4,22.6,20,14.5,8.6,6.9,27,50,70,84,93,5736
1998,199798,Academic year,National,E92000001,England,Final,Total Classical studies,Female,NA,27.3,23.3,20.8,14.6,8.1,6,27,51,71,86,94,3359
1998,199798,Academic year,National,E92000001,England,Final,Total Classical studies,Male,NA,27.5,21.6,18.9,14.4,9.4,8.2,28,49,68,82,92,2377
1998,199798,Academic year,National,E92000001,England,Final,STEM subjects,All students,NA,22,20,18,16,12,12,22,42,60,76,88,190001
1998,199798,Academic year,National,E92000001,England,Final,STEM subjects,Female,NA,22,21,19,16,12,11,22,43,62,78,89,76848
1998,199798,Academic year,National,E92000001,England,Final,STEM subjects,Male,NA,22,18,18,16,13,13,22,41,59,75,87,113153
1998,199798,Academic year,National,E92000001,England,Final,Spanish,All students,NA,25.3,22.4,20.1,14.2,10.2,7.8,25,48,68,82,92,4499
1998,199798,Academic year,National,E92000001,England,Final,Spanish,Female,NA,24.7,21.6,19.4,14.9,11,8.4,25,46,66,81,92,3214
1998,199798,Academic year,National,E92000001,England,Final,Spanish,Male,NA,26.8,24.4,21.9,12.4,8.1,6.5,27,51,73,86,94,1285
1998,199798,Academic year,National,E92000001,England,Final,Sociology,All students,NA,12.9,19.2,19.7,16.7,13.9,17.6,13,32,52,68,82,20914
1998,199798,Academic year,National,E92000001,England,Final,Sociology,Female,NA,13.5,19.7,19.9,16.9,13.4,16.5,14,33,53,70,83,16071
1998,199798,Academic year,National,E92000001,England,Final,Sociology,Male,NA,10.7,17.5,19,16.1,15.5,21.1,11,28,47,63,79,4843
1998,199798,Academic year,National,E92000001,England,Final,Religious studies,All students,NA,15.5,21,22.7,19.8,11.3,9.7,16,36,59,79,90,6740
1998,199798,Academic year,National,E92000001,England,Final,Religious studies,Female,NA,15.2,21,23,20.2,11.5,9.1,15,36,59,79,91,5038
1998,199798,Academic year,National,E92000001,England,Final,Religious studies,Male,NA,16.5,20.9,21.9,18.7,10.8,11.2,16,37,59,78,89,1702
1998,199798,Academic year,National,E92000001,England,Final,Psychology,All students,NA,11.9,17.9,21.3,19.1,14.6,15.2,12,30,51,70,85,23879
1998,199798,Academic year,National,E92000001,England,Final,Psychology,Female,NA,13.2,19.2,22,18.9,13.9,12.8,13,32,54,73,87,18205
1998,199798,Academic year,National,E92000001,England,Final,Psychology,Male,NA,7.6,13.9,19,19.9,17.1,22.5,8,22,40,60,78,5674
1998,199798,Academic year,National,E92000001,England,Final,Physics,All students,NA,22.9,20.7,18.7,15.5,11.3,10.8,23,44,62,78,89,29672
1998,199798,Academic year,National,E92000001,England,Final,Physics,Female,NA,23.6,23.1,19.3,14.6,10.4,9,24,47,66,81,91,6553
1998,199798,Academic year,National,E92000001,England,Final,Physics,Male,NA,22.7,20,18.5,15.8,11.6,11.3,23,43,61,77,89,23119
1998,199798,Academic year,National,E92000001,England,Final,Physical education,All students,NA,9,12.8,22.4,25.1,19.2,11.5,9,22,44,69,88,13680
1998,199798,Academic year,National,E92000001,England,Final,Physical education,Female,NA,13.9,15.8,22.8,22.2,15.5,9.8,14,30,52,75,90,5365
1998,199798,Academic year,National,E92000001,England,Final,Physical education,Male,NA,5.8,10.8,22.2,26.9,21.6,12.7,6,17,39,66,87,8315
1998,199798,Academic year,National,E92000001,England,Final,Other social studies,All students,NA,12.7,15.6,15,18.8,13.7,24.3,13,28,43,62,76,1257
1998,199798,Academic year,National,E92000001,England,Final,Other social studies,Female,NA,13.7,16.2,15,18.1,13.9,23.2,14,30,45,63,77,642
1998,199798,Academic year,National,E92000001,England,Final,Other social studies,Male,NA,11.7,15,15,19.5,13.5,25.4,12,27,42,61,75,615
1998,199798,Academic year,National,E92000001,England,Final,Other sciences,All students,NA,12,15.3,20.4,23.4,16.7,12.2,12,27,48,71,88,4325
1998,199798,Academic year,National,E92000001,England,Final,Other sciences,Female,NA,11.7,16.3,18.5,22.8,17.8,12.9,12,28,46,69,87,1630
1998,199798,Academic year,National,E92000001,England,Final,Other sciences,Male,NA,12.2,14.7,21.6,23.7,16.1,11.7,12,27,49,72,88,2695
1998,199798,Academic year,National,E92000001,England,Final,Other communication studies,All students,NA,10.2,19.4,23.6,19.6,12,15.3,10,30,53,73,85,7704
1998,199798,Academic year,National,E92000001,England,Final,Other communication studies,Female,NA,11.9,21.2,25.7,19.2,10.6,11.4,12,33,59,78,89,5131
1998,199798,Academic year,National,E92000001,England,Final,Other communication studies,Male,NA,6.8,15.7,19.2,20.4,14.8,23,7,22,42,62,77,2573
1998,199798,Academic year,National,E92000001,England,Final,Other  modern  languages,All students,NA,32.7,25.9,17.3,11.5,5.3,7.3,33,59,76,87,93,3457
1998,199798,Academic year,National,E92000001,England,Final,Other  modern  languages,Female,NA,34.6,26.1,17.2,11.4,4.6,6.2,35,61,78,89,94,1894
1998,199798,Academic year,National,E92000001,England,Final,Other  modern  languages,Male,NA,30.5,25.7,17.4,11.6,6.1,8.6,30,56,74,85,91,1563
1998,199798,Academic year,National,E92000001,England,Final,Media film tv,All students,NA,10,15.9,29.7,25.7,12.4,6.3,10,26,56,81,94,10805
1998,199798,Academic year,National,E92000001,England,Final,Media film tv,Female,NA,11.3,17,30.6,24.7,11.1,5.2,11,28,59,84,95,6326
1998,199798,Academic year,National,E92000001,England,Final,Media film tv,Male,NA,8.2,14.2,28.4,27.1,14.3,7.9,8,22,51,78,92,4479
1998,199798,Academic year,National,E92000001,England,Final,Law,All students,NA,10.8,12.1,16.9,17.6,15.7,26.8,11,23,40,57,73,7105
1998,199798,Academic year,National,E92000001,England,Final,Law,Female,NA,11.6,12.6,17.3,17.5,15.7,25.3,12,24,42,59,75,4174
1998,199798,Academic year,National,E92000001,England,Final,Law,Male,NA,9.7,11.4,16.2,17.9,15.8,29,10,21,37,55,71,2931
1998,199798,Academic year,National,E92000001,England,Final,Home economics,All students,NA,11.2,14.7,20.4,21.4,15,17.4,11,26,46,68,83,1756
1998,199798,Academic year,National,E92000001,England,Final,Home economics,Female,NA,11.5,15.1,20.3,21.3,15,16.9,12,27,47,68,83,1667
1998,199798,Academic year,National,E92000001,England,Final,Home economics,Male,NA,4.5,7.9,22.5,22.5,15.7,27,4,12,35,57,73,89
1998,199798,Academic year,National,E92000001,England,Final,History,All students,NA,15.7,19.4,21,18.8,12.7,12.4,16,35,56,75,88,34437
1998,199798,Academic year,National,E92000001,England,Final,History,Female,NA,15.4,19.1,20.6,19.3,13,12.7,15,34,55,74,87,18954
1998,199798,Academic year,National,E92000001,England,Final,History,Male,NA,16.1,19.9,21.4,18.2,12.3,12.1,16,36,57,76,88,15483
1998,199798,Academic year,National,E92000001,England,Final,Government and politics,All students,NA,19.6,22.8,22.2,17,9.6,8.8,20,42,65,82,91,7749
1998,199798,Academic year,National,E92000001,England,Final,Government and politics,Female,NA,19.4,22.9,22.3,17,9.8,8.6,19,42,65,82,91,3301
1998,199798,Academic year,National,E92000001,England,Final,Government and politics,Male,NA,19.7,22.7,22.2,17,9.4,9,20,42,65,82,91,4448
1998,199798,Academic year,National,E92000001,England,Final,German,All students,NA,26.7,19.3,19.7,15.5,11.1,7.6,27,46,66,81,92,8903
1998,199798,Academic year,National,E92000001,England,Final,German,Female,NA,24.7,19.2,19.8,16.7,11.3,8.3,25,44,64,80,92,6239
1998,199798,Academic year,National,E92000001,England,Final,German,Male,NA,31.2,19.7,19.6,12.7,10.8,6,31,51,70,83,94,2664
1998,199798,Academic year,National,E92000001,England,Final,Geography,All students,NA,15.4,22,23.3,18.7,12.2,8.5,15,37,61,79,92,38832
1998,199798,Academic year,National,E92000001,England,Final,Geography,Female,NA,18,23.3,22.6,17.3,11.3,7.5,18,41,64,81,92,17829
1998,199798,Academic year,National,E92000001,England,Final,Geography,Male,NA,13.1,20.9,23.8,19.8,13.1,9.3,13,34,58,78,91,21003
1998,199798,Academic year,National,E92000001,England,Final,General studies,All students,NA,13.1,16.6,20.3,19.5,15.1,15.4,13,30,50,70,85,78806
1998,199798,Academic year,National,E92000001,England,Final,General studies,Female,NA,12.5,16.3,20.7,19.7,15.3,15.6,12,29,50,69,84,40858
1998,199798,Academic year,National,E92000001,England,Final,General studies,Male,NA,13.8,17,19.8,19.2,14.9,15.2,14,31,51,70,85,37948
1998,199798,Academic year,National,E92000001,England,Final,Further mathematics,All students,NA,49,20.4,12.6,9.3,4.7,3.9,49,69,82,91,96,5211
1998,199798,Academic year,National,E92000001,England,Final,Further mathematics,Female,NA,47.6,20.7,14.2,10.2,3.9,3.4,48,68,82,93,97,1322
1998,199798,Academic year,National,E92000001,England,Final,Further mathematics,Male,NA,49.4,20.3,12.1,9,5,4.1,49,70,82,91,96,3889
1998,199798,Academic year,National,E92000001,England,Final,French,All students,NA,21.9,20.9,19.5,17.4,11.8,8.5,22,43,62,80,92,19629
1998,199798,Academic year,National,E92000001,England,Final,French,Female,NA,20.7,20.7,19.4,17.5,12.5,9.2,21,41,61,78,91,13730
1998,199798,Academic year,National,E92000001,England,Final,French,Male,NA,24.6,21.2,19.8,17.3,10.3,6.8,25,46,66,83,93,5899
1998,199798,Academic year,National,E92000001,England,Final,Economics,All students,NA,18,17.9,19.6,17.1,12.8,14.6,18,36,56,73,85,18150
1998,199798,Academic year,National,E92000001,England,Final,Economics,Female,NA,17.6,18.3,19.6,16.4,13,15.1,18,36,56,72,85,6457
1998,199798,Academic year,National,E92000001,England,Final,Economics,Male,NA,18.2,17.7,19.6,17.5,12.7,14.3,18,36,55,73,86,11693
1998,199798,Academic year,National,E92000001,England,Final,Drama,All students,NA,12.3,15.8,24.9,22.1,13.1,11.7,12,28,53,75,88,9860
1998,199798,Academic year,National,E92000001,England,Final,Drama,Female,NA,13,16.8,25.9,22,12.3,10,13,30,56,78,90,7243
1998,199798,Academic year,National,E92000001,England,Final,Drama,Male,NA,10.4,13.1,22.4,22.4,15.2,16.5,10,24,46,68,84,2617
1998,199798,Academic year,National,E92000001,England,Final,Design & technology,All students,NA,12,13.8,23.3,22.4,16.4,12.1,12,26,49,72,88,10986
1998,199798,Academic year,National,E92000001,England,Final,Design & technology,Female,NA,14.1,16.8,25.2,22.1,13,8.8,14,31,56,78,91,2603
1998,199798,Academic year,National,E92000001,England,Final,Design & technology,Male,NA,11.4,12.9,22.7,22.5,17.4,13.1,11,24,47,70,87,8383
1998,199798,Academic year,National,E92000001,England,Final,Computer science,All students,NA,8.2,13.1,20.6,20.1,17.4,20.5,8,21,42,62,79,12529
1998,199798,Academic year,National,E92000001,England,Final,Computer science,Female,NA,5.2,12.3,20.5,21.6,18.8,21.5,5,18,38,60,78,2276
1998,199798,Academic year,National,E92000001,England,Final,Computer science,Male,NA,8.9,13.3,20.6,19.8,17.1,20.3,9,22,43,63,80,10253
1998,199798,Academic year,National,E92000001,England,Final,Chemistry,All students,NA,23.6,21,18.7,14.8,11,10.9,24,45,63,78,89,37103
1998,199798,Academic year,National,E92000001,England,Final,Chemistry,Female,NA,23.8,22.1,18.6,14.9,10.6,10,24,46,64,79,90,16971
1998,199798,Academic year,National,E92000001,England,Final,Chemistry,Male,NA,23.5,20.1,18.8,14.6,11.4,11.6,24,44,62,77,88,20132
1998,199798,Academic year,National,E92000001,England,Final,Business studies,All students,NA,8.3,20.1,24.5,20.8,13.6,12.8,8,28,53,74,87,29646
1998,199798,Academic year,National,E92000001,England,Final,Business studies,Female,NA,8.7,20.8,24.3,20.2,13.1,13,9,30,54,74,87,13584
1998,199798,Academic year,National,E92000001,England,Final,Business studies,Male,NA,8,19.4,24.6,21.3,14,12.7,8,27,52,73,87,16062
1998,199798,Academic year,National,E92000001,England,Final,Biology,All students,NA,16.2,19.6,19.4,17.7,14.5,12.6,16,36,55,73,87,48897
1998,199798,Academic year,National,E92000001,England,Final,Biology,Female,NA,17,20.4,19.8,17.3,13.8,11.6,17,37,57,75,88,29073
1998,199798,Academic year,National,E92000001,England,Final,Biology,Male,NA,15,18.3,18.7,18.3,15.5,14.1,15,33,52,70,86,19824
1998,199798,Academic year,National,E92000001,England,Final,Art & design,All students,NA,22.1,19.7,23.3,17.8,10.2,6.9,22,42,65,83,93,33815
1998,199798,Academic year,National,E92000001,England,Final,Art & design,Female,NA,23.9,20.6,23.8,17.2,8.9,5.6,24,44,68,86,94,20877
1998,199798,Academic year,National,E92000001,England,Final,Art & design,Male,NA,19.2,18.2,22.6,18.8,12.2,9,19,37,60,79,91,12938
1998,199798,Academic year,National,E92000001,England,Final,Accounting and finance,All students,NA,9.3,14.9,14.3,13.5,13.6,34.4,9,24,38,52,66,1869
1998,199798,Academic year,National,E92000001,England,Final,Accounting and finance,Female,NA,11.7,16.1,11.9,12.8,12.2,35.3,12,28,40,52,65,720
1998,199798,Academic year,National,E92000001,England,Final,Accounting and finance,Male,NA,7.7,14.1,15.8,14,14.5,33.9,8,22,38,52,66,1149
1999,199899,Academic year,National,E92000001,England,Final,Total subjects,All students,NA,17.7,19.1,21.2,18.4,12.7,11,18,37,58,76,89,680048
1999,199899,Academic year,National,E92000001,England,Final,Total subjects,Female,NA,17.5,19.6,21.8,18.4,12.4,10.2,18,37,59,77,90,361709
1999,199899,Academic year,National,E92000001,England,Final,Total subjects,Male,NA,17.8,18.4,20.5,18.3,13.1,11.8,18,36,57,75,88,318339
1999,199899,Academic year,National,E92000001,England,Final,Total Music,All students,NA,20.7,19.6,24.7,18.9,9.9,6.2,21,40,65,84,94,6218
1999,199899,Academic year,National,E92000001,England,Final,Total Music,Female,NA,21.4,20.5,24.6,19,8.9,5.5,21,42,66,86,94,3546
1999,199899,Academic year,National,E92000001,England,Final,Total Music,Male,NA,19.8,18.4,24.7,18.8,11.2,7.2,20,38,63,82,93,2672
1999,199899,Academic year,National,E92000001,England,Final,Total Modern  languages,All students,NA,25,21,20,16,11,8,25,47,66,82,92,34440
1999,199899,Academic year,National,E92000001,England,Final,Total Modern  languages,Female,NA,24,21,20,16,11,8,24,45,65,81,92,23735
1999,199899,Academic year,National,E92000001,England,Final,Total Modern  languages,Male,NA,28,21,19,14,10,7,28,50,69,83,93,10705
1999,199899,Academic year,National,E92000001,England,Final,Total Maths,All students,NA,27,19,17,14.4,11.4,11.2,27,46,63,77,89,56100
1999,199899,Academic year,National,E92000001,England,Final,Total Maths,Female,NA,27.7,20.9,17.6,14.3,10.3,9.3,28,49,66,80,91,20478
1999,199899,Academic year,National,E92000001,England,Final,Total Maths,Male,NA,26.6,17.9,16.7,14.5,12.1,12.2,27,44,61,76,88,35622
